,Season,Sprinkler,Rain,Wet,Slippery
8612,Spring,0,1,1,1
8613,Summer,0,1,1,1
8614,Summer,1,0,1,1
8615,Spring,0,1,1,1
8616,Autumn,1,0,1,1
8617,Summer,1,0,1,1
8618,Autumn,0,1,1,1
8619,Spring,0,0,0,0
8620,Spring,0,1,1,1
8621,Spring,0,0,0,0
8622,Spring,0,1,1,1
8623,Autumn,1,1,1,1
8624,Summer,1,0,1,1
8625,Winter,0,0,0,0
8626,Autumn,1,1,1,1
8627,Winter,0,0,0,0
8628,Summer,0,0,0,0
8629,Summer,1,0,1,1
8630,Winter,0,1,1,1
8631,Winter,0,0,0,1
8632,Spring,1,1,1,1
8633,Autumn,0,1,1,1
8634,Spring,1,1,1,1
8635,Summer,1,0,1,1
8636,Spring,0,1,1,1
8637,Autumn,1,1,1,1
8638,Summer,1,0,1,1
8639,Winter,0,0,0,0
8640,Spring,0,1,1,0
8641,Winter,0,0,0,0
8642,Summer,1,0,1,0
8643,Winter,0,0,0,0
8644,Spring,1,1,1,1
8645,Spring,1,0,1,1
8646,Winter,0,0,0,0
8647,Summer,1,0,1,1
8648,Summer,1,0,1,1
8649,Autumn,0,1,1,1
8650,Autumn,0,1,1,1
8651,Summer,0,1,1,1
8652,Spring,1,1,1,0
8653,Winter,0,0,0,0
8654,Summer,1,0,1,1
8655,Autumn,0,1,1,1
8656,Spring,0,1,1,1
8657,Winter,0,0,0,0
8658,Winter,0,1,1,1
8659,Spring,0,0,0,0
8660,Winter,0,0,0,1
8661,Autumn,0,1,1,1
8662,Spring,1,0,1,0
8663,Winter,0,0,0,0
8664,Winter,0,0,0,1
8665,Winter,0,0,0,0
8666,Spring,1,0,1,1
8667,Summer,1,0,1,1
8668,Winter,0,0,0,0
8669,Autumn,0,1,1,1
8670,Autumn,0,0,0,1
8671,Autumn,0,1,1,1
8672,Summer,0,0,0,0
8673,Spring,1,0,1,1
8674,Winter,0,1,1,1
8675,Spring,1,0,1,1
8676,Summer,0,0,0,0
8677,Summer,1,0,1,1
8678,Winter,0,1,1,1
8679,Summer,1,1,1,1
8680,Summer,1,1,1,1
8681,Autumn,0,0,0,0
8682,Autumn,0,1,1,1
8683,Winter,0,0,0,0
8684,Winter,0,0,0,0
8685,Autumn,0,0,0,0
8686,Winter,0,1,1,1
8687,Autumn,0,1,1,1
8688,Spring,0,1,1,1
8689,Spring,0,1,1,1
8690,Summer,0,0,0,0
8691,Spring,0,1,1,1
8692,Autumn,0,1,1,1
8693,Spring,1,0,1,1
8694,Autumn,1,1,1,1
8695,Spring,1,0,1,1
8696,Autumn,0,0,0,1
8697,Summer,1,0,1,1
8698,Autumn,0,0,0,0
8699,Spring,0,1,1,1
8700,Summer,0,0,0,0
8701,Winter,0,0,0,0
8702,Autumn,0,1,1,1
8703,Spring,1,0,1,1
8704,Spring,0,1,1,1
8705,Summer,1,0,1,1
8706,Summer,1,1,1,1
8707,Spring,0,1,1,1
8708,Spring,1,1,1,1
8709,Winter,0,0,0,0
8710,Summer,1,0,1,0
8711,Spring,1,1,1,1
8712,Autumn,0,1,1,1
8713,Autumn,0,1,1,1
8714,Autumn,0,1,1,1
8715,Summer,1,0,1,1
8716,Spring,1,0,1,1
8717,Summer,0,0,0,0
8718,Spring,0,0,0,0
8719,Autumn,1,1,1,1
8720,Summer,1,0,1,1
8721,Summer,1,0,1,1
8722,Autumn,1,1,1,0
8723,Spring,0,1,1,1
8724,Spring,1,1,1,1
8725,Spring,0,0,0,0
8726,Summer,0,0,0,0
8727,Spring,1,0,1,0
8728,Winter,0,0,0,0
8729,Winter,0,1,1,1
8730,Spring,0,0,0,1
8731,Spring,0,0,0,0
8732,Autumn,0,1,1,1
8733,Winter,0,1,1,1
8734,Spring,0,0,0,0
8735,Autumn,0,1,1,1
8736,Winter,0,1,1,1
8737,Spring,0,0,0,0
8738,Summer,1,0,1,1
8739,Summer,0,0,0,0
8740,Winter,0,0,0,0
8741,Spring,0,1,1,1
8742,Winter,0,0,0,0
8743,Summer,0,0,0,0
8744,Spring,0,0,0,0
8745,Winter,0,0,0,0
8746,Winter,0,0,0,0
8747,Spring,0,1,1,1
8748,Summer,1,0,1,1
8749,Summer,1,1,1,1
8750,Winter,0,0,0,0
8751,Winter,0,1,1,1
8752,Summer,1,0,1,1
8753,Autumn,0,1,1,0
8754,Summer,1,0,1,1
8755,Summer,1,0,1,1
8756,Winter,0,0,0,0
8757,Summer,1,0,1,1
8758,Autumn,0,1,1,1
8759,Autumn,0,1,1,1
8760,Spring,1,1,1,1
8761,Summer,1,0,1,1
8762,Winter,0,1,1,1
8763,Spring,1,1,1,0
8764,Summer,1,0,1,1
8765,Summer,1,0,1,1
8766,Winter,0,0,0,0
8767,Summer,1,0,1,1
8768,Spring,1,0,1,1
8769,Summer,1,0,1,1
8770,Summer,1,0,1,1
8771,Winter,0,0,0,0
8772,Spring,1,1,1,1
8773,Winter,0,0,0,0
8774,Autumn,1,1,1,1
8775,Winter,0,0,0,0
8776,Winter,0,1,1,1
8777,Winter,0,1,1,1
8778,Winter,0,0,0,1
8779,Spring,0,1,1,1
8780,Autumn,0,0,0,0
8781,Spring,0,1,1,1
8782,Spring,0,1,1,1
8783,Winter,0,1,1,1
8784,Summer,1,0,1,1
8785,Winter,0,0,0,0
8786,Winter,0,0,0,0
8787,Winter,0,0,0,0
8788,Winter,0,1,1,1
8789,Autumn,1,1,1,0
8790,Spring,0,0,0,0
8791,Summer,0,0,0,0
8792,Spring,0,0,0,0
8793,Winter,0,0,0,0
8794,Spring,1,1,1,1
8795,Autumn,1,1,1,1
8796,Winter,0,0,0,0
8797,Winter,0,0,0,0
8798,Winter,0,1,1,1
8799,Summer,1,0,1,0
8800,Autumn,0,1,1,1
8801,Summer,1,0,1,1
8802,Summer,0,0,0,0
8803,Summer,1,0,1,1
8804,Spring,0,0,0,0
8805,Autumn,0,1,1,1
8806,Summer,0,1,1,1
8807,Autumn,0,1,1,1
8808,Spring,1,1,1,1
8809,Winter,0,0,0,0
8810,Summer,1,1,1,1
8811,Summer,1,0,1,1
8812,Summer,1,0,1,1
8813,Autumn,0,1,1,1
8814,Winter,0,0,0,0
8815,Autumn,0,0,0,1
8816,Summer,0,0,0,0
8817,Winter,0,0,0,0
8818,Spring,1,0,1,1
8819,Autumn,0,0,0,0
8820,Spring,1,1,1,1
8821,Summer,1,0,1,1
8822,Summer,1,0,1,1
8823,Spring,1,1,1,1
8824,Autumn,1,0,1,0
8825,Spring,0,0,0,0
8826,Summer,1,0,1,1
8827,Autumn,0,1,1,1
8828,Spring,0,1,1,1
8829,Winter,0,0,0,0
8830,Winter,0,1,1,1
8831,Autumn,0,1,1,0
8832,Spring,0,1,1,1
8833,Autumn,0,1,1,1
8834,Autumn,0,1,1,1
8835,Summer,0,0,0,0
8836,Spring,1,0,1,1
8837,Spring,0,1,1,1
8838,Winter,0,1,1,0
8839,Autumn,1,0,1,0
8840,Winter,0,0,0,0
8841,Summer,1,0,1,1
8842,Spring,1,1,1,1
8843,Autumn,0,1,1,1
8844,Autumn,1,1,1,1
8845,Autumn,0,0,0,0
8846,Autumn,1,0,1,1
8847,Summer,0,0,0,0
8848,Winter,0,0,0,1
8849,Autumn,0,0,0,1
8850,Autumn,0,1,1,0
8851,Winter,0,0,0,0
8852,Autumn,0,1,1,1
8853,Winter,0,0,0,0
8854,Winter,0,0,0,0
8855,Spring,1,0,1,1
8856,Winter,0,0,0,0
8857,Spring,1,1,1,1
8858,Summer,1,0,1,1
8859,Winter,0,0,0,0
8860,Summer,1,0,1,1
8861,Winter,0,0,0,0
8862,Spring,0,0,0,0
8863,Autumn,1,0,1,0
8864,Summer,1,0,1,1
8865,Spring,0,0,0,0
8866,Autumn,0,1,1,1
8867,Summer,1,0,1,1
8868,Summer,1,1,1,0
8869,Spring,1,1,1,1
8870,Winter,0,0,0,0
8871,Summer,0,0,0,0
8872,Winter,0,0,0,0
8873,Winter,0,0,0,0
8874,Winter,0,0,0,0
8875,Winter,0,0,0,0
8876,Spring,1,1,1,1
8877,Spring,0,1,1,1
8878,Autumn,1,0,1,1
8879,Summer,1,0,1,0
8880,Winter,0,1,1,1
8881,Winter,0,1,1,1
8882,Winter,0,0,0,0
8883,Winter,0,1,1,1
8884,Autumn,1,0,1,1
8885,Winter,0,0,0,0
8886,Winter,0,0,0,0
8887,Winter,0,0,0,0
8888,Winter,0,0,0,0
8889,Autumn,0,1,1,1
8890,Winter,0,0,0,0
8891,Autumn,0,0,0,0
8892,Winter,0,0,0,0
8893,Autumn,1,0,1,1
8894,Winter,0,0,0,0
8895,Summer,1,0,1,1
8896,Summer,1,0,1,1
8897,Spring,1,1,1,0
8898,Winter,0,1,1,1
8899,Spring,0,1,1,1
8900,Summer,1,1,1,0
8901,Spring,1,1,1,0
8902,Summer,1,0,1,1
8903,Autumn,0,1,1,0
8904,Winter,0,0,0,0
8905,Autumn,0,0,0,0
8906,Winter,0,0,0,0
8907,Spring,1,1,1,1
8908,Summer,1,1,1,1
8909,Summer,0,0,0,0
8910,Winter,0,0,0,0
8911,Winter,0,1,1,1
8912,Spring,0,0,0,0
8913,Summer,1,0,1,1
8914,Winter,0,0,0,1
8915,Spring,0,1,1,1
8916,Spring,1,0,1,1
8917,Summer,1,1,1,1
8918,Summer,0,0,0,0
8919,Summer,1,0,1,1
8920,Winter,0,0,0,0
8921,Autumn,0,1,1,1
8922,Winter,0,0,0,0
8923,Winter,0,0,0,0
8924,Winter,0,0,0,0
8925,Spring,0,0,0,0
8926,Summer,1,0,1,1
8927,Spring,0,1,1,1
8928,Summer,1,0,1,1
8929,Spring,1,0,1,1
8930,Spring,0,0,0,1
8931,Winter,0,0,0,0
8932,Spring,0,1,1,1
8933,Autumn,0,1,1,1
8934,Spring,0,0,0,1
8935,Summer,0,0,0,0
8936,Winter,0,0,0,0
8937,Winter,0,0,0,0
8938,Autumn,1,1,1,1
8939,Winter,0,0,0,0
8940,Winter,0,0,0,0
8941,Summer,0,0,0,1
8942,Spring,0,1,1,1
8943,Spring,0,1,1,1
8944,Spring,1,0,1,1
8945,Winter,0,1,1,0
8946,Spring,1,0,1,1
8947,Autumn,0,1,1,1
8948,Autumn,0,1,1,1
8949,Spring,1,1,1,1
8950,Winter,0,0,0,0
8951,Autumn,0,1,1,1
8952,Summer,0,0,0,0
8953,Spring,0,0,0,0
8954,Autumn,0,1,1,1
8955,Autumn,1,1,1,1
8956,Spring,1,0,1,1
8957,Summer,1,0,1,1
8958,Spring,0,0,0,0
8959,Winter,0,0,0,0
8960,Summer,0,1,1,1
8961,Spring,0,1,1,1
8962,Summer,1,1,1,1
8963,Spring,1,0,1,1
8964,Winter,0,0,0,0
8965,Spring,0,1,1,1
8966,Summer,0,1,1,1
8967,Spring,1,0,1,1
8968,Summer,1,1,1,1
8969,Spring,1,0,1,1
8970,Summer,0,0,0,0
8971,Autumn,1,1,1,1
8972,Winter,0,0,0,0
8973,Spring,0,0,0,0
8974,Spring,0,0,0,0
8975,Spring,0,0,0,0
8976,Spring,0,1,1,1
8977,Summer,1,0,1,1
8978,Spring,0,1,1,1
8979,Autumn,0,0,0,0
8980,Summer,1,0,1,1
8981,Winter,0,0,0,0
8982,Summer,1,0,1,1
8983,Autumn,0,1,1,1
8984,Summer,1,0,1,1
8985,Winter,0,0,0,0
8986,Autumn,0,1,1,1
8987,Summer,1,0,1,0
8988,Autumn,0,1,1,0
8989,Spring,0,0,0,0
8990,Summer,1,0,1,1
8991,Autumn,0,1,1,1
8992,Winter,0,0,0,0
8993,Autumn,1,1,1,1
8994,Spring,0,1,1,1
8995,Spring,1,0,1,1
8996,Autumn,0,1,1,1
8997,Winter,0,0,0,0
8998,Summer,1,0,1,1
8999,Winter,0,0,0,1
9000,Summer,0,0,0,0
9001,Spring,0,1,1,1
9002,Summer,0,0,0,0
9003,Winter,0,0,0,0
9004,Summer,1,0,1,1
9005,Winter,0,0,0,0
9006,Autumn,0,1,1,0
9007,Winter,0,0,0,0
9008,Winter,0,1,1,1
9009,Autumn,1,1,1,1
9010,Autumn,0,1,1,1
9011,Summer,1,1,1,1
9012,Winter,0,1,1,1
9013,Autumn,1,0,1,0
9014,Autumn,1,0,1,1
9015,Spring,0,0,0,0
9016,Summer,0,1,1,1
9017,Winter,0,0,0,0
9018,Spring,0,1,1,1
9019,Winter,0,0,0,0
9020,Summer,1,0,1,1
9021,Winter,0,1,1,1
9022,Spring,1,0,1,1
9023,Winter,0,0,0,0
9024,Spring,0,1,1,1
9025,Autumn,0,0,0,0
9026,Winter,0,1,1,1
9027,Autumn,0,0,0,0
9028,Summer,1,0,1,1
9029,Autumn,1,1,1,1
9030,Spring,0,0,0,0
9031,Summer,1,0,1,1
9032,Winter,0,0,0,1
9033,Autumn,0,0,0,1
9034,Summer,1,0,1,0
9035,Summer,1,0,1,1
9036,Winter,0,0,0,0
9037,Autumn,1,1,1,1
9038,Winter,0,1,1,1
9039,Summer,1,0,1,1
9040,Winter,0,1,1,1
9041,Summer,1,1,1,1
9042,Autumn,0,1,1,1
9043,Winter,0,0,0,0
9044,Winter,0,0,0,0
9045,Winter,0,0,0,0
9046,Summer,1,0,1,1
9047,Winter,0,0,0,0
9048,Summer,0,1,1,1
9049,Winter,0,1,1,1
9050,Winter,0,0,0,0
9051,Summer,0,0,0,0
9052,Summer,0,0,0,0
9053,Autumn,0,0,0,0
9054,Summer,0,0,0,0
9055,Summer,1,0,1,1
9056,Winter,0,0,0,0
9057,Winter,0,0,0,0
9058,Autumn,1,1,1,1
9059,Summer,1,0,1,1
9060,Autumn,1,1,1,0
9061,Summer,1,0,1,0
9062,Spring,1,0,1,1
9063,Spring,1,1,1,1
9064,Summer,1,1,1,1
9065,Winter,0,0,0,0
9066,Winter,0,0,0,0
9067,Autumn,0,1,1,1
9068,Summer,1,0,1,1
9069,Summer,0,0,0,0
9070,Autumn,1,0,1,1
9071,Summer,1,0,1,1
9072,Summer,0,0,0,0
9073,Summer,1,0,1,1
9074,Summer,0,0,0,0
9075,Autumn,0,1,1,1
9076,Summer,0,0,0,0
9077,Autumn,0,1,1,1
9078,Winter,0,0,0,0
9079,Winter,0,1,1,1
9080,Winter,0,0,0,0
9081,Spring,0,0,0,0
9082,Summer,1,0,1,1
9083,Winter,0,0,0,0
9084,Autumn,1,1,1,0
9085,Spring,0,0,0,0
9086,Spring,0,1,1,1
9087,Summer,0,0,0,1
9088,Summer,1,0,1,0
9089,Autumn,0,1,1,1
9090,Autumn,1,0,1,1
9091,Summer,1,0,1,0
9092,Spring,0,1,1,1
9093,Winter,0,0,0,0
9094,Winter,0,1,1,1
9095,Summer,1,0,1,1
9096,Summer,0,0,0,1
9097,Winter,0,0,0,0
9098,Summer,1,0,1,1
9099,Summer,1,0,1,1
9100,Summer,1,0,1,1
9101,Summer,1,0,1,1
9102,Autumn,1,0,1,1
9103,Summer,1,1,1,1
9104,Spring,0,0,0,0
9105,Autumn,0,1,1,1
9106,Spring,1,1,1,1
9107,Autumn,0,0,0,0
9108,Summer,1,0,1,1
9109,Spring,0,1,1,1
9110,Autumn,1,1,1,1
9111,Spring,1,1,1,1
9112,Autumn,0,1,1,0
9113,Spring,0,0,0,0
9114,Summer,1,0,1,1
9115,Spring,1,0,1,0
9116,Autumn,1,0,1,1
9117,Spring,0,0,0,0
9118,Summer,0,0,0,0
9119,Summer,1,0,1,1
9120,Autumn,1,1,1,1
9121,Summer,0,0,0,0
9122,Spring,0,0,0,0
9123,Summer,1,0,1,1
9124,Summer,0,0,0,0
9125,Autumn,0,1,1,1
9126,Summer,0,0,0,0
9127,Spring,0,0,0,0
9128,Autumn,0,1,1,1
9129,Summer,0,0,0,1
9130,Spring,1,0,1,1
9131,Summer,1,0,1,1
9132,Summer,1,0,1,1
9133,Spring,0,1,1,1
9134,Autumn,0,1,1,1
9135,Winter,0,1,1,1
9136,Summer,1,1,1,1
9137,Summer,1,1,1,1
9138,Autumn,0,1,1,1
9139,Summer,1,1,1,1
9140,Autumn,0,1,1,1
9141,Summer,0,0,0,0
9142,Summer,1,0,1,0
9143,Autumn,0,1,1,1
9144,Summer,1,1,1,1
9145,Spring,0,0,0,0
9146,Summer,0,0,0,0
9147,Autumn,0,1,1,1
9148,Summer,1,0,1,1
9149,Winter,0,0,0,0
9150,Summer,1,0,1,1
9151,Spring,0,1,1,0
9152,Autumn,0,1,1,1
9153,Winter,0,1,1,1
9154,Winter,0,1,1,1
9155,Spring,0,1,1,0
9156,Winter,0,1,1,1
9157,Autumn,0,1,1,1
9158,Winter,0,0,0,1
9159,Winter,0,0,0,1
9160,Autumn,0,0,0,0
9161,Spring,0,1,1,0
9162,Winter,0,0,0,0
9163,Spring,0,0,0,0
9164,Summer,0,0,0,0
9165,Summer,1,0,1,1
9166,Autumn,0,1,1,0
9167,Autumn,1,0,1,1
9168,Spring,1,0,1,1
9169,Summer,0,0,0,0
9170,Winter,0,1,1,1
9171,Autumn,0,0,0,1
9172,Spring,1,1,1,1
9173,Summer,0,1,1,1
9174,Winter,0,0,0,0
9175,Spring,1,1,1,1
9176,Spring,1,1,1,1
9177,Winter,0,0,0,0
9178,Autumn,0,1,1,1
9179,Winter,0,0,0,0
9180,Autumn,0,1,1,1
9181,Spring,1,1,1,1
9182,Autumn,0,0,0,0
9183,Autumn,0,1,1,1
9184,Autumn,0,0,0,0
9185,Winter,0,1,1,0
9186,Winter,0,1,1,1
9187,Autumn,0,1,1,1
9188,Summer,1,0,1,1
9189,Winter,0,0,0,0
9190,Summer,0,0,0,0
9191,Spring,1,1,1,1
9192,Summer,1,0,1,1
9193,Spring,1,0,1,0
9194,Autumn,0,1,1,1
9195,Summer,1,0,1,1
9196,Summer,1,1,1,1
9197,Winter,0,0,0,0
9198,Winter,0,0,0,0
9199,Winter,0,1,1,1
9200,Summer,0,1,1,1
9201,Winter,0,0,0,0
9202,Winter,0,0,0,0
9203,Autumn,1,1,1,0
9204,Spring,1,1,1,1
9205,Winter,0,1,1,1
9206,Summer,1,0,1,1
9207,Winter,0,1,1,1
9208,Summer,1,0,1,0
9209,Summer,1,0,1,1
9210,Summer,1,0,1,0
9211,Autumn,1,1,1,1
9212,Summer,0,1,1,0
9213,Winter,0,0,0,0
9214,Summer,1,0,1,1
9215,Winter,0,0,0,0
9216,Winter,0,0,0,0
9217,Autumn,1,1,1,1
9218,Autumn,0,1,1,1
9219,Autumn,0,1,1,1
9220,Autumn,0,1,1,1
9221,Winter,0,0,0,1
9222,Autumn,1,1,1,1
9223,Summer,1,0,1,1
9224,Winter,0,0,0,0
9225,Autumn,0,1,1,1
9226,Winter,0,0,0,0
9227,Summer,1,0,1,1
9228,Autumn,0,1,1,1
9229,Spring,0,0,0,0
9230,Autumn,0,1,1,1
9231,Autumn,0,1,1,0
9232,Autumn,1,0,1,1
9233,Spring,0,0,0,0
9234,Summer,1,0,1,1
9235,Winter,0,1,1,1
9236,Spring,0,1,1,0
9237,Autumn,0,1,1,1
9238,Winter,0,1,1,1
9239,Autumn,0,1,1,1
9240,Winter,0,0,0,0
9241,Winter,0,1,1,1
9242,Autumn,0,1,1,1
9243,Winter,0,0,0,0
9244,Winter,0,0,0,0
9245,Autumn,0,1,1,1
9246,Spring,0,0,0,0
9247,Summer,1,1,1,1
9248,Winter,0,0,0,0
9249,Autumn,0,0,0,0
9250,Autumn,0,1,1,1
9251,Spring,0,0,0,0
9252,Spring,1,1,1,1
9253,Summer,1,0,1,1
9254,Summer,0,0,0,0
9255,Winter,0,0,0,0
9256,Summer,0,0,0,0
9257,Winter,0,1,1,1
9258,Spring,1,1,1,1
9259,Winter,0,1,1,1
9260,Spring,0,1,1,1
9261,Summer,1,1,1,1
9262,Winter,0,0,0,1
9263,Summer,1,0,1,1
9264,Autumn,0,1,1,1
9265,Summer,1,0,1,1
9266,Summer,1,0,1,1
9267,Spring,1,1,1,1
9268,Autumn,0,0,0,0
9269,Winter,0,0,0,0
9270,Spring,1,1,1,1
9271,Autumn,0,0,0,1
9272,Winter,0,1,1,1
9273,Winter,0,1,1,1
9274,Summer,1,1,1,1
9275,Summer,1,0,1,1
9276,Spring,0,1,1,1
9277,Summer,1,0,1,1
9278,Autumn,0,1,1,1
9279,Spring,1,0,1,1
9280,Summer,1,0,1,1
9281,Spring,1,1,1,1
9282,Spring,0,0,0,0
9283,Autumn,0,0,0,0
9284,Spring,0,0,0,0
9285,Autumn,0,1,1,1
9286,Summer,1,0,1,1
9287,Spring,0,0,0,0
9288,Spring,0,0,0,0
9289,Spring,0,0,0,0
9290,Spring,1,1,1,1
9291,Autumn,0,1,1,1
9292,Spring,1,0,1,1
9293,Summer,1,0,1,1
9294,Summer,0,1,1,1
9295,Winter,0,1,1,1
9296,Winter,0,0,0,0
9297,Spring,0,0,0,0
9298,Summer,0,0,0,0
9299,Summer,0,0,0,0
9300,Spring,0,0,0,0
9301,Winter,0,0,0,0
9302,Autumn,1,1,1,1
9303,Autumn,1,0,1,1
9304,Spring,1,0,1,0
9305,Autumn,0,1,1,1
9306,Autumn,0,1,1,1
9307,Autumn,1,1,1,1
9308,Summer,0,0,0,0
9309,Winter,0,1,1,1
9310,Summer,0,0,0,0
9311,Autumn,0,1,1,1
9312,Autumn,0,1,1,1
9313,Autumn,0,1,1,1
9314,Spring,1,0,1,1
9315,Winter,0,0,0,0
9316,Spring,0,1,1,1
9317,Winter,0,1,1,1
9318,Winter,0,1,1,1
9319,Spring,1,0,1,1
9320,Autumn,1,1,1,1
9321,Spring,1,1,1,1
9322,Spring,0,1,1,0
9323,Autumn,0,0,0,0
9324,Spring,0,1,1,1
9325,Spring,0,1,1,1
9326,Winter,0,1,1,1
9327,Summer,1,1,1,1
9328,Spring,1,1,1,1
9329,Spring,1,1,1,1
9330,Summer,1,0,1,1
9331,Autumn,1,0,1,1
9332,Summer,0,0,0,0
9333,Winter,0,1,1,1
9334,Summer,0,0,0,0
9335,Winter,0,1,1,1
9336,Autumn,0,1,1,0
9337,Spring,1,0,1,1
9338,Spring,1,0,1,1
9339,Spring,0,1,1,1
9340,Autumn,0,1,1,1
9341,Autumn,0,0,0,0
9342,Summer,1,0,1,1
9343,Autumn,1,0,1,1
9344,Autumn,0,1,1,1
9345,Autumn,0,1,1,1
9346,Winter,0,1,1,1
9347,Autumn,0,1,1,0
9348,Winter,0,0,0,0
9349,Winter,0,1,1,1
9350,Summer,1,0,1,1
9351,Spring,0,0,0,0
9352,Spring,0,1,1,0
9353,Summer,0,0,0,0
9354,Autumn,0,0,0,0
9355,Winter,0,0,0,0
9356,Autumn,0,1,1,1
9357,Autumn,0,1,1,1
9358,Summer,1,0,1,1
9359,Winter,0,1,1,1
9360,Winter,0,1,1,0
9361,Winter,0,0,0,0
9362,Winter,0,0,0,1
9363,Summer,1,0,1,1
9364,Autumn,0,1,1,1
9365,Spring,0,0,0,0
9366,Winter,0,0,0,0
9367,Spring,0,1,1,1
9368,Autumn,0,1,1,1
9369,Spring,0,0,0,0
9370,Autumn,0,0,0,0
9371,Summer,1,0,1,1
9372,Summer,0,1,1,1
9373,Winter,0,0,0,0
9374,Summer,0,0,0,0
9375,Winter,0,0,0,1
9376,Winter,0,0,0,0
9377,Autumn,0,1,1,1
9378,Autumn,0,1,1,1
9379,Spring,0,0,0,0
9380,Autumn,0,0,0,0
9381,Spring,0,0,0,0
9382,Spring,0,1,1,1
9383,Winter,0,0,0,0
9384,Spring,1,1,1,1
9385,Spring,0,1,1,1
9386,Summer,1,0,1,1
9387,Autumn,1,1,1,1
9388,Autumn,0,0,0,0
9389,Spring,0,1,1,1
9390,Spring,1,0,1,1
9391,Winter,0,0,0,0
9392,Autumn,0,0,0,0
9393,Winter,0,0,0,0
9394,Summer,1,0,1,0
9395,Winter,0,0,0,0
9396,Spring,0,1,1,0
9397,Autumn,0,0,0,0
9398,Spring,0,1,1,1
9399,Winter,0,0,0,0
9400,Summer,0,0,0,0
9401,Autumn,0,0,0,0
9402,Autumn,0,1,1,1
9403,Summer,1,0,1,1
9404,Winter,0,0,0,1
9405,Summer,1,0,1,1
9406,Autumn,0,1,1,1
9407,Summer,0,0,0,1
9408,Autumn,0,1,1,1
9409,Spring,0,0,0,1
9410,Winter,0,0,0,0
9411,Summer,1,1,1,1
9412,Winter,0,0,0,0
9413,Autumn,0,1,1,1
9414,Summer,1,1,1,1
9415,Autumn,0,1,1,1
9416,Autumn,1,1,1,1
9417,Summer,0,0,0,1
9418,Winter,0,0,0,0
9419,Winter,0,0,0,0
9420,Winter,0,0,0,0
9421,Autumn,1,1,1,1
9422,Summer,1,1,1,1
9423,Autumn,0,1,1,1
9424,Spring,1,1,1,1
9425,Winter,0,0,0,0
9426,Winter,0,1,1,0
9427,Autumn,1,1,1,1
9428,Winter,0,1,1,1
9429,Summer,1,0,1,1
9430,Autumn,0,1,1,1
9431,Summer,0,0,0,0
9432,Autumn,0,1,1,1
9433,Spring,1,0,1,1
9434,Spring,0,1,1,1
9435,Summer,0,0,0,0
9436,Winter,0,0,0,0
9437,Spring,0,0,0,0
9438,Autumn,0,1,1,1
9439,Spring,0,0,0,0
9440,Summer,1,1,1,1
9441,Winter,0,1,1,1
9442,Autumn,0,1,1,1
9443,Spring,1,0,1,1
9444,Winter,0,0,0,0
9445,Summer,1,0,1,1
9446,Summer,1,0,1,1
9447,Summer,1,0,1,0
9448,Spring,0,1,1,1
9449,Summer,1,1,1,1
9450,Spring,1,1,1,1
9451,Spring,0,0,0,0
9452,Spring,0,0,0,1
9453,Summer,1,1,1,1
9454,Spring,1,1,1,1
9455,Summer,1,1,1,1
9456,Autumn,0,1,1,1
9457,Summer,1,0,1,1
9458,Winter,0,0,0,0
9459,Autumn,0,0,0,0
9460,Spring,1,1,1,1
9461,Spring,0,0,0,1
9462,Autumn,1,1,1,1
9463,Summer,1,0,1,1
9464,Autumn,0,1,1,1
9465,Autumn,1,1,1,1
9466,Autumn,0,1,1,1
9467,Winter,0,0,0,1
9468,Winter,0,0,0,0
9469,Spring,0,1,1,1
9470,Winter,0,0,0,0
9471,Spring,1,1,1,1
9472,Winter,0,0,0,0
9473,Spring,1,1,1,1
9474,Autumn,0,1,1,1
9475,Summer,1,0,1,1
9476,Summer,0,0,0,0
9477,Autumn,0,0,0,0
9478,Summer,1,1,1,1
9479,Spring,1,1,1,1
9480,Winter,0,0,0,0
9481,Spring,1,0,1,0
9482,Winter,0,0,0,0
9483,Spring,1,1,1,1
9484,Summer,1,0,1,1
9485,Spring,0,1,1,1
9486,Winter,0,0,0,0
9487,Spring,1,0,1,1
9488,Spring,0,1,1,1
9489,Spring,1,1,1,1
9490,Summer,1,1,1,1
9491,Autumn,0,1,1,1
9492,Winter,0,0,0,0
9493,Winter,0,0,0,0
9494,Summer,1,0,1,1
9495,Spring,0,0,0,0
9496,Winter,0,0,0,0
9497,Summer,0,0,0,0
9498,Spring,1,0,1,0
9499,Spring,1,1,1,1
9500,Autumn,1,1,1,1
9501,Winter,0,0,0,0
9502,Spring,1,1,1,1
9503,Spring,1,0,1,1
9504,Autumn,0,0,0,0
9505,Summer,1,1,1,1
9506,Spring,0,1,1,1
9507,Autumn,0,0,0,0
9508,Winter,0,0,0,0
9509,Autumn,0,1,1,1
9510,Spring,1,0,1,1
9511,Spring,0,0,0,0
9512,Spring,0,0,0,0
9513,Autumn,0,1,1,1
9514,Spring,0,1,1,1
9515,Winter,0,0,0,0
9516,Winter,0,0,0,0
9517,Summer,1,0,1,1
9518,Winter,0,0,0,0
9519,Winter,0,0,0,0
9520,Autumn,1,0,1,1
9521,Winter,0,0,0,0
9522,Autumn,0,1,1,1
9523,Autumn,0,1,1,1
9524,Winter,0,0,0,0
9525,Winter,0,0,0,0
9526,Autumn,0,1,1,1
9527,Autumn,0,0,0,0
9528,Spring,1,0,1,1
